14617,10.5655662,59.8871611,0.88,0.33
14727,10.5655662,59.8871611,0.75,0.33
14837,10.5655662,59.8871611,0.75,0.33
14947,10.5655662,59.8871611,0.64,0.33
15057,10.5655662,59.8871611,0.6,0.33
15167,10.5655689,59.8871665,0.66,0.5
15277,10.5655689,59.8871665,0.81,0.5
15387,10.5655709,59.8871665,0.98,0.54
15497,10.5655709,59.8871665,1.09,0.54
15607,10.5655723,59.8871665,1.14,0.56
15717,10.5655723,59.8871665,1.15,0.56
15827,10.5655723,59.8871665,1.15,0.56
15937,10.5655723,59.8871665,1.13,0.56
16047,10.5655723,59.8871665,1.12,0.56
16157,10.5655723,59.8871665,1.13,0.56
16267,10.5655723,59.8871665,1.19,0.56
16377,10.565579,59.8871719,1.24,0.88
16487,10.565579,59.8871719,1.26,0.88
16598,10.5655824,59.8871719,1.25,0.88
16708,10.5655824,59.8871719,1.25,0.88
16818,10.5655837,59.8871719,1.25,0.89
16928,10.5655837,59.8871719,1.27,0.89
17038,10.5655837,59.8871719,1.31,0.89
17148,10.5655837,59.8871719,1.38,0.89
17258,10.5655837,59.8871719,1.44,0.89
17368,10.5655938,59.8871719,1.46,1.08
17478,10.5655938,59.8871719,1.42,1.08
17588,10.5655952,59.8871719,1.42,1.07
17698,10.5655952,59.8871719,1.38,1.07
17808,10.5655986,59.8871719,1.39,1.22
17918,10.5655986,59.8871719,1.43,1.22
18028,10.5655986,59.8871719,1.52,1.22
18138,10.5655986,59.8871719,1.64,1.22
18248,10.5655986,59.8871719,1.73,1.22
18358,10.5655986,59.8871719,1.75,1.22
18468,10.5655986,59.8871719,1.68,1.22
18578,10.5656127,59.8871719,1.68,1.3
18688,10.5656127,59.8871719,1.62,1.3
18798,10.5656141,59.8871719,1.6,1.47
18908,10.5656141,59.8871719,1.64,1.47
19018,10.5656174,59.8871719,1.75,1.46
19128,10.5656174,59.8871719,1.9,1.46
19238,10.5656174,59.8871719,1.96,1.46
19348,10.5656174,59.8871719,1.9,1.46
19458,10.5656174,59.8871719,1.9,1.46
19568,10.5656275,59.8871773,1.8,1.61
19678,10.5656275,59.8871773,1.76,1.61
19788,10.5656289,59.8871773,1.77,1.56
19898,10.5656289,59.8871773,1.84,1.56
20008,10.5656323,59.8871773,1.97,1.64
20118,10.5656323,59.8871773,2.15,1.64
20228,10.5656323,59.8871773,2.26,1.64
20338,10.5656323,59.8871773,2.26,1.64
20448,10.5656323,59.8871773,2.23,1.64
20558,10.5656323,59.8871773,2.1,1.64
20668,10.5656323,59.8871773,1.96,1.64
20779,10.5656424,59.8871773,1.9,1.92
20889,10.5656424,59.8871773,1.97,1.92
20999,10.5656451,59.8871773,2.15,1.85
21109,10.5656451,59.8871773,2.39,1.85
21219,10.5656478,59.8871773,2.57,1.94
21329,10.5656478,59.8871773,2.57,1.94
21439,10.5656478,59.8871773,2.6,1.94
21549,10.5656478,59.8871773,2.51,1.94
21659,10.5656478,59.8871773,2.38,1.94
21769,10.5656552,59.8871719,2.26,2.04
21879,10.5656552,59.8871719,2.2,2.04
21989,10.5656586,59.8871719,2.21,2.18
22099,10.5656586,59.8871719,2.28,2.18
22209,10.5656606,59.8871719,2.28,2.14
22319,10.5656606,59.8871719,2.4,2.14
22429,10.5656606,59.8871719,2.51,2.14
22539,10.5656606,59.8871719,2.57,2.14
22649,10.5656606,59.8871719,2.58,2.14
22759,10.5656606,59.8871719,2.6,2.14
22870,10.5656606,59.8871719,2.62,2.14
22980,10.5656707,59.8871719,2.67,2.31
23090,10.5656707,59.8871719,2.67,2.31
23200,10.5656727,59.8871719,2.74,2.43
23310,10.5656727,59.8871719,2.82,2.43
23420,10.5656734,59.8871665,2.9,2.46
23530,10.5656734,59.8871665,2.93,2.46
23640,10.5656734,59.8871665,2.92,2.46
23750,10.5656734,59.8871665,2.88,2.46
23860,10.5656734,59.8871665,2.82,2.46
23970,10.5656808,59.8871665,2.8,2.53
24080,10.5656808,59.8871665,2.8,2.53
24190,10.5656828,59.8871611,2.82,2.66
24300,10.5656828,59.8871611,2.87,2.66
24410,10.5656828,59.8871611,2.94,2.73
24520,10.5656828,59.8871611,3.04,2.73
24630,10.5656828,59.8871611,3.11,2.73
24740,10.5656828,59.8871611,3.14,2.73
24850,10.5656828,59.8871611,3.16,2.73
24960,10.5656828,59.8871611,3.16,2.73
25070,10.5656828,59.8871611,3.17,2.73
25180,10.5656929,59.8871557,3.17,2.93
25290,10.5656929,59.8871557,3.18,2.93
25400,10.5656936,59.8871449,3.2,3.04
25510,10.5656936,59.8871449,3.22,3.04
25620,10.5656977,59.8871449,3.25,3.1
25730,10.5656977,59.8871449,3.29,3.1
25840,10.5656977,59.8871449,3.34,3.1
25950,10.5656977,59.8871449,3.34,3.1
26060,10.5656977,59.8871449,3.41,3.1
26170,10.5656983,59.8871395,3.48,3.12
26280,10.5656983,59.8871395,3.52,3.12
26390,10.5656983,59.8871395,3.55,3.14
26500,10.5656983,59.8871395,3.58,3.14
26610,10.5656977,59.8871342,3.6,3.25
26720,10.5656977,59.8871342,3.59,3.25
26830,10.5656977,59.8871342,3.59,3.25
26940,10.5656977,59.8871342,3.56,3.25
27051,10.5656977,59.8871342,3.52,3.25
27161,10.5656977,59.8871342,3.52,3.25
27271,10.5656977,59.8871342,3.55,3.25
27381,10.5656929,59.8871288,3.61,3.42
27491,10.5656929,59.8871288,3.63,3.42
27601,10.5656902,59.8871288,3.64,3.46
27711,10.5656902,59.8871288,3.65,3.46
27821,10.5656902,59.8871288,3.65,3.46
27931,10.5656902,59.8871288,3.68,3.46
28041,10.5656902,59.8871288,3.7,3.46
28151,10.5656902,59.8871288,3.71,3.46
28261,10.5656902,59.8871288,3.69,3.46
28371,10.5656808,59.887118,3.66,3.59
28481,10.5656808,59.887118,3.64,3.59
28591,10.5656774,59.887118,3.65,3.61
28701,10.5656774,59.887118,3.65,3.61
28811,10.5656734,59.8871126,3.67,3.59
28921,10.5656734,59.8871126,3.66,3.59
29031,10.5656734,59.8871126,3.66,3.59
29142,10.5656734,59.8871126,3.65,3.59
29252,10.5656734,59.8871126,3.64,3.59
29362,10.5656653,59.8871126,3.65,3.67
29472,10.5656653,59.8871126,3.67,3.67
29582,10.5656633,59.8871072,3.67,3.68
29692,10.5656633,59.8871072,3.73,3.68
29802,10.5656626,59.8871072,3.8,3.7
29912,10.5656626,59.8871072,3.83,3.7
30022,10.5656626,59.8871072,3.84,3.7
30132,10.5656626,59.8871072,3.84,3.7
30242,10.5656626,59.8871072,3.82,3.7
30352,10.5656626,59.8871072,3.76,3.7
30462,10.5656626,59.8871072,3.67,3.7
30572,10.5656505,59.8870964,3.67,3.7
30682,10.5656505,59.8870964,3.58,3.7
30792,10.5656484,59.887091,3.56,3.73
30902,10.5656484,59.887091,3.64,3.73
31012,10.5656451,59.887091,3.75,3.71
31122,10.5656451,59.887091,3.85,3.71
31232,10.5656451,59.887091,3.88,3.71
31342,10.5656451,59.887091,3.86,3.71
31452,10.5656451,59.887091,3.86,3.71
31562,10.5656424,59.8870748,3.78,3.72
31672,10.5656424,59.8870748,3.7,3.72
31782,10.5656383,59.8870748,3.61,3.71
31892,10.5656383,59.8870748,3.54,3.71
32002,10.5656356,59.8870748,3.52,3.71
32112,10.5656356,59.8870748,3.53,3.71
32222,10.5656356,59.8870748,3.55,3.71
32332,10.5656356,59.8870748,3.6,3.71
32442,10.5656356,59.8870748,3.6,3.71
32552,10.5656356,59.8870748,3.64,3.71
32662,10.5656356,59.8870748,3.66,3.71
32772,10.5656242,59.8870694,3.64,3.63
32882,10.5656242,59.8870694,3.59,3.63
32992,10.5656201,59.8870587,3.56,3.65
33102,10.5656201,59.8870587,3.58,3.65
33212,10.5656174,59.8870587,3.61,3.64
33323,10.5656174,59.8870587,3.61,3.64
33433,10.5656174,59.8870587,3.63,3.64
33543,10.5656174,59.8870587,3.61,3.64
33653,10.5656174,59.8870587,3.57,3.64
33763,10.5656087,59.8870533,3.57,3.61
33873,10.5656087,59.8870533,3.61,3.61
33983,10.5656053,59.8870479,3.67,3.6
34093,10.5656053,59.8870479,3.64,3.6
34203,10.565604,59.8870479,3.64,3.57
34313,10.565604,59.8870479,3.55,3.57
34423,10.565604,59.8870479,3.47,3.57
34533,10.565604,59.8870479,3.45,3.57
34643,10.565604,59.8870479,3.48,3.57
34753,10.565604,59.8870479,3.53,3.57
34863,10.565604,59.8870479,3.59,3.57
34973,10.5655952,59.8870371,3.61,3.58
35083,10.5655952,59.8870371,3.59,3.58
35193,10.5655925,59.8870371,3.59,3.6
35303,10.5655925,59.8870371,3.54,3.6
35414,10.5655905,59.8870317,3.47,3.58
35524,10.5655905,59.8870317,3.42,3.58
35634,10.5655905,59.8870317,3.4,3.58
35744,10.5655905,59.8870317,3.41,3.58
35854,10.5655905,59.8870317,3.42,3.58
35964,10.5655851,59.8870263,3.43,3.51
36074,10.5655851,59.8870263,3.43,3.51
36184,10.5655837,59.8870209,3.45,3.51
36294,10.5655837,59.8870209,3.47,3.51
36404,10.5655824,59.8870209,3.45,3.53
36514,10.5655824,59.8870209,3.4,3.53
36624,10.5655824,59.8870209,3.35,3.53
36734,10.5655824,59.8870209,3.33,3.53
36844,10.5655824,59.8870209,3.34,3.53
36954,10.5655824,59.8870209,3.34,3.53
37064,10.5655824,59.8870209,3.34,3.53
37174,10.5655756,59.8870101,3.34,3.45
37284,10.5655756,59.8870101,3.3,3.45
37394,10.5655736,59.8870101,3.23,3.46
37504,10.5655736,59.8870101,3.2,3.46
37614,10.5655736,59.8870101,3.21,3.46
37724,10.5655736,59.8870101,3.25,3.46
37834,10.5655736,59.8870101,3.31,3.46
37944,10.5655736,59.8870101,3.31,3.46
38054,10.5655736,59.8870101,3.35,3.46
38164,10.5655635,59.8869939,3.37,3.38
38274,10.5655635,59.8869939,3.31,3.38
38384,10.5655608,59.8869939,3.2,3.38
38494,10.5655608,59.8869939,3.13,3.38
38604,10.5655588,59.8869939,3.12,3.39
38714,10.5655588,59.8869939,3.18,3.39
38824,10.5655588,59.8869939,3.18,3.39
38934,10.5655588,59.8869939,3.28,3.39
39044,10.5655588,59.8869939,3.35,3.39
39154,10.5655588,59.8869939,3.37,3.39
39264,10.5655588,59.8869939,3.35,3.39
39374,10.5655507,59.8869832,3.31,3.32
39484,10.5655507,59.8869832,3.26,3.32
39595,10.5655487,59.8869832,3.18,3.32
39705,10.5655487,59.8869832,3.08,3.32
39815,10.5655487,59.8869832,3.08,3.32
39925,10.5655487,59.8869832,3.03,3.32
40035,10.5655487,59.8869832,3.08,3.32
40145,10.5655487,59.8869832,3.17,3.32
40255,10.5655487,59.8869832,3.22,3.32
40365,10.565544,59.8869724,3.23,3.24
40475,10.565544,59.8869724,3.21,3.24
40585,10.565544,59.8869616,3.16,3.23
40695,10.565544,59.8869616,3.16,3.23
40805,10.5655426,59.8869562,3.07,3.26
40915,10.5655426,59.8869562,2.98,3.26
41025,10.5655426,59.8869562,2.93,3.26
41135,10.5655426,59.8869562,2.97,3.26
41245,10.5655426,59.8869562,3.07,3.26
41355,10.5655406,59.8869508,3.15,3.24
41465,10.5655406,59.8869508,3.18,3.24
41575,10.5655406,59.8869454,3.18,3.19
41686,10.5655406,59.8869454,3.16,3.19
41796,10.5655386,59.8869454,3.14,3.2
41906,10.5655386,59.8869454,3.1,3.2
42016,10.5655386,59.8869454,3.09,3.2
42126,10.5655386,59.8869454,3.12,3.2
42236,10.5655386,59.8869454,3.16,3.2
42346,10.5655386,59.8869454,3.19,3.2
42456,10.5655386,59.8869454,3.18,3.2
42566,10.5655372,59.8869346,3.18,3.19
42676,10.5655372,59.8869346,3.17,3.19
42786,10.5655372,59.8869292,3.14,3.16
42896,10.5655372,59.8869292,3.12,3.16
43006,10.5655359,59.8869292,3.1,3.17
43116,10.5655359,59.8869292,3.06,3.17
43226,10.5655359,59.8869292,3.01,3.17
43336,10.5655359,59.8869292,2.99,3.17
43446,10.5655359,59.8869292,2.99,3.17
43556,10.5655339,59.8869238,3,3.17
43666,10.5655339,59.8869238,3.01,3.17
43776,10.5655325,59.8869238,3.01,3.16
43886,10.5655325,59.8869238,3.01,3.16
43996,10.5655325,59.8869185,3.03,3.18
44106,10.5655325,59.8869185,3.07,3.18
44216,10.5655325,59.8869185,3.12,3.18
44326,10.5655325,59.8869185,3.13,3.18
44436,10.5655325,59.8869185,3.13,3.18
44546,10.5655325,59.8869185,3.11,3.18
44656,10.5655325,59.8869185,3.06,3.18
44766,10.5655305,59.8869077,3.02,3.18
44876,10.5655305,59.8869077,3.02,3.18
44986,10.5655305,59.8869023,3.05,3.13
45096,10.5655305,59.8869023,3.07,3.13
45206,10.5655305,59.8869023,3.09,3.14
45316,10.5655305,59.8869023,3.09,3.14
45426,10.5655305,59.8869023,3.09,3.14
45536,10.5655305,59.8869023,3.06,3.14
45646,10.5655305,59.8869023,3.03,3.14
45756,10.5655271,59.8868915,3.03,3.16
45867,10.5655271,59.8868915,3.06,3.16
45977,10.5655271,59.8868915,3.12,3.14
46087,10.5655271,59.8868915,3.17,3.14
46197,10.5655271,59.8868861,3.17,3.11
46307,10.5655271,59.8868861,3.19,3.11
46417,10.5655271,59.8868861,3.15,3.11
46527,10.5655271,59.8868861,3.06,3.11
46637,10.5655271,59.8868861,2.98,3.11
46747,10.5655271,59.8868861,2.95,3.11
46857,10.5655271,59.8868861,2.95,3.11
46967,10.5655258,59.8868753,3,3.13
47077,10.5655258,59.8868753,3.07,3.13
47187,10.5655258,59.8868699,3.07,3.13
47297,10.5655258,59.8868699,3.07,3.13
47407,10.5655258,59.8868645,3.07,3.14
47517,10.5655258,59.8868645,3.07,3.14
47627,10.5655258,59.8868645,3.07,3.14
47737,10.5655258,59.8868645,3.07,3.14
47847,10.5655258,59.8868645,3.06,3.14
47958,10.5655258,59.8868591,3,3.08
48068,10.5655258,59.8868591,3,3.08
48178,10.5655258,59.8868537,2.88,3.09
48288,10.5655258,59.8868537,2.82,3.09
48398,10.5655258,59.8868537,2.85,3.12
48508,10.5655258,59.8868537,2.91,3.12
48618,10.5655258,59.8868537,2.99,3.12
48728,10.5655258,59.8868537,3.05,3.12
48838,10.5655258,59.8868537,3.08,3.12
48948,10.5655258,59.8868537,3.09,3.12
49058,10.5655258,59.8868537,3.09,3.12
49168,10.5655258,59.886843,3.05,3.11
49278,10.5655258,59.886843,3.01,3.11
49388,10.5655258,59.8868376,2.99,3.07
49498,10.5655258,59.8868376,2.99,3.07
49608,10.5655271,59.8868376,3,3.08
49718,10.5655271,59.8868376,3.01,3.08
49828,10.5655271,59.8868376,3,3.08
49938,10.5655271,59.8868376,3,3.08
50048,10.5655271,59.8868376,2.98,3.08
50158,10.5655271,59.8868268,2.93,3.07
50268,10.5655271,59.8868268,2.89,3.07
50378,10.5655258,59.8868268,2.9,3.09
50488,10.5655258,59.8868268,2.96,3.09
50598,10.5655237,59.8868214,3.05,3.09
50708,10.5655237,59.8868214,3.13,3.09
50818,10.5655237,59.8868214,3.13,3.09
50928,10.5655237,59.8868214,3.15,3.09
51038,10.5655237,59.8868214,3.11,3.09
51148,10.5655237,59.8868214,3.04,3.09
51258,10.5655237,59.8868214,2.97,3.09
51368,10.5655231,59.8868106,2.93,3.1
51478,10.5655231,59.8868106,2.94,3.1
51588,10.5655231,59.8868106,2.99,3.07
51698,10.5655231,59.8868106,3.06,3.07
51808,10.5655231,59.8868106,3.06,3.06
51918,10.5655231,59.8868106,3.12,3.06
52028,10.5655231,59.8868106,3.12,3.06
52139,10.5655231,59.8868106,3.08,3.06
52249,10.5655231,59.8868106,3.05,3.06
52359,10.5655237,59.8867998,3.06,3.09
52469,10.5655237,59.8867998,3.07,3.09
52579,10.5655237,59.8867998,3.09,3.04
52689,10.5655237,59.8867998,3.09,3.04
52799,10.5655258,59.8867998,3.09,3.05
52909,10.5655258,59.8867998,3.07,3.05
53019,10.5655258,59.8867998,3,3.05
53129,10.5655258,59.8867998,2.96,3.05
53239,10.5655258,59.8867998,2.96,3.05
53349,10.5655285,59.886789,3.01,3.09
53459,10.5655285,59.886789,3.06,3.09
53569,10.5655285,59.8867782,3.06,3.08
53679,10.5655285,59.8867782,3.12,3.08
53789,10.5655305,59.8867782,3.14,3.07
53899,10.5655305,59.8867782,3.11,3.07
54009,10.5655305,59.8867729,3.04,3.09
54119,10.5655305,59.8867729,2.96,3.09
54230,10.5655305,59.8867729,2.9,3.09
54340,10.5655305,59.8867729,2.89,3.09
54450,10.5655305,59.8867729,2.94,3.09
54560,10.5655325,59.8867675,2.94,3.06
54670,10.5655325,59.8867675,3.02,3.06
54780,10.5655325,59.8867621,3.05,3.05
54890,10.5655325,59.8867621,3.03,3.05
55000,10.5655325,59.8867621,3.01,3.06
55110,10.5655325,59.8867621,2.99,3.06
55220,10.5655325,59.8867621,2.98,3.06
55330,10.5655325,59.8867621,3,3.06
55440,10.5655325,59.8867621,3,3.06
55550,10.5655339,59.8867567,3.06,3.04
55660,10.5655339,59.8867567,3.12,3.04
55770,10.5655339,59.8867513,3.14,3.06
55880,10.5655339,59.8867513,3.12,3.06
55990,10.5655359,59.8867459,3.08,3.05
56100,10.5655359,59.8867459,3.04,3.05
56210,10.5655359,59.8867459,3.03,3.05
56320,10.5655359,59.8867459,3.06,3.05
56430,10.5655359,59.8867459,3.06,3.05
56540,10.5655359,59.8867459,3.11,3.05
56650,10.5655359,59.8867459,3.15,3.05
56760,10.5655359,59.8867351,3.16,3.1
56870,10.5655359,59.8867351,3.14,3.1
56980,10.5655359,59.8867297,3.12,3.08
57090,10.5655359,59.8867297,3.11,3.08
57200,10.5655359,59.8867297,3.12,3.09
57310,10.5655359,59.8867297,3.12,3.09
57420,10.5655359,59.8867297,3.11,3.09
57530,10.5655359,59.8867297,3.09,3.09
57640,10.5655359,59.8867297,3.05,3.09
57750,10.5655339,59.8867243,3.02,3.1
57860,10.5655339,59.8867243,3.02,3.1
57970,10.5655359,59.8867189,3.06,3.11
58080,10.5655359,59.8867189,3.13,3.11
58190,10.5655359,59.8867189,3.16,3.1
58300,10.5655359,59.8867189,3.16,3.1
58411,10.5655359,59.8867189,3.14,3.1
58521,10.5655359,59.8867189,3.1,3.1
58631,10.5655359,59.8867189,3.08,3.1
58741,10.5655359,59.8867189,3.1,3.1
58851,10.5655359,59.8867189,3.14,3.1
58961,10.5655372,59.8867081,3.16,3.12
59071,10.5655372,59.8867081,3.14,3.12
59181,10.5655372,59.8867028,3.14,3.11
59291,10.5655372,59.8867028,3.08,3.11
59401,10.5655386,59.8867028,3.03,3.13
59511,10.5655386,59.8867028,3.02,3.13
59621,10.5655386,59.8867028,3.05,3.13
59731,10.5655386,59.8867028,3.13,3.13
59841,10.5655386,59.8867028,3.2,3.13
59951,10.5655386,59.8866866,3.21,3.13
60061,10.5655386,59.8866866,3.21,3.13
60171,10.5655386,59.8866866,3.16,3.15
60281,10.5655386,59.8866866,3.11,3.15
60391,10.5655386,59.8866812,3.1,3.14
60502,10.5655386,59.8866812,3.11,3.14
60612,10.5655386,59.8866812,3.13,3.14
60722,10.5655386,59.8866812,3.14,3.14
60832,10.5655386,59.8866812,3.12,3.14
60942,10.5655386,59.8866812,3.09,3.14
61052,10.5655386,59.8866812,3.09,3.14
61162,10.5655406,59.8866758,3.08,3.16
61272,10.5655406,59.8866758,3.1,3.16
61382,10.5655406,59.8866704,3.13,3.14
61492,10.5655406,59.8866704,3.15,3.14
61602,10.5655406,59.8866704,3.15,3.14
61712,10.5655406,59.8866704,3.13,3.14
61822,10.5655406,59.8866704,3.13,3.14
61932,10.5655406,59.8866704,3.13,3.14
62042,10.5655406,59.8866704,3.15,3.14
62152,10.565544,59.8866542,3.18,3.13
62262,10.565544,59.8866542,3.16,3.13
62372,10.565544,59.8866488,3.14,3.14
62482,10.565544,59.8866488,3.12,3.14
62592,10.565544,59.8866488,3.11,3.14
62702,10.565544,59.8866488,3.09,3.14
62812,10.565544,59.8866488,3.09,3.14
62922,10.565544,59.8866488,3.09,3.14
63032,10.565544,59.8866488,3.11,3.14
63142,10.565544,59.8866488,3.13,3.14
63252,10.565544,59.8866488,3.12,3.14
63362,10.5655426,59.886638,3.11,3.14
63472,10.5655426,59.886638,3.11,3.14
63582,10.5655406,59.886638,3.12,3.19
63692,10.5655406,59.886638,3.15,3.19
63802,10.5655406,59.886638,3.15,3.19
63912,10.5655406,59.886638,3.18,3.19
64022,10.5655406,59.886638,3.22,3.19
64132,10.5655406,59.886638,3.22,3.19
64242,10.5655406,59.886638,3.2,3.19
64352,10.5655426,59.8866273,3.16,3.19
64462,10.5655426,59.8866273,3.15,3.19
64572,10.5655426,59.8866273,3.19,3.2
64683,10.5655426,59.8866273,3.19,3.2
64793,10.5655426,59.8866219,3.25,3.2
64903,10.5655426,59.8866219,3.31,3.2
65013,10.5655426,59.8866219,3.35,3.2
65123,10.5655426,59.8866219,3.31,3.2
65233,10.5655426,59.8866219,3.24,3.2
65343,10.565544,59.8866111,3.17,3.17
65453,10.565544,59.8866111,3.15,3.17
65563,10.565544,59.8866111,3.15,3.22
65673,10.565544,59.8866111,3.16,3.22
65783,10.565544,59.8866111,3.17,3.21
65893,10.565544,59.8866111,3.15,3.21
66003,10.565544,59.8866057,3.15,3.22
66113,10.565544,59.8866057,3.18,3.22
66223,10.565544,59.8866057,3.24,3.22
66333,10.565544,59.8866057,3.27,3.22
66443,10.565544,59.8866057,3.27,3.22
66553,10.5655426,59.8865949,3.27,3.2
66663,10.5655426,59.8865949,3.24,3.2
66774,10.5655426,59.8865949,3.16,3.22
66884,10.5655426,59.8865949,3.09,3.22
66994,10.5655406,59.8865895,3.08,3.23
67104,10.5655406,59.8865895,3.11,3.23
67214,10.5655406,59.8865895,3.14,3.23
67324,10.5655406,59.8865895,3.2,3.23
67434,10.5655406,59.8865895,3.2,3.23
67544,10.5655386,59.8865841,3.27,3.21
67654,10.5655386,59.8865841,3.3,3.21
67764,10.5655386,59.8865787,3.31,3.21
67874,10.5655386,59.8865787,3.3,3.21
67984,10.5655406,59.8865733,3.26,3.21
68094,10.5655406,59.8865733,3.21,3.21
68204,10.5655406,59.8865733,3.14,3.21
68314,10.5655406,59.8865733,3.1,3.21
68424,10.5655406,59.8865733,3.1,3.21
68534,10.5655406,59.8865733,3.14,3.21
68644,10.5655406,59.8865733,3.24,3.21
68754,10.565544,59.8865679,3.31,3.24
68864,10.565544,59.8865679,3.33,3.24
68974,10.565544,59.8865625,3.3,3.23
69084,10.565544,59.8865625,3.26,3.23
69194,10.565544,59.8865625,3.24,3.23
69304,10.565544,59.8865625,3.24,3.23
69414,10.565544,59.8865625,3.24,3.23
69524,10.565544,59.8865625,3.24,3.23
69634,10.565544,59.8865625,3.22,3.23
69744,10.565546,59.8865572,3.2,3.25
69854,10.565546,59.8865572,3.17,3.25
69964,10.565546,59.8865518,3.19,3.26
70074,10.565546,59.8865518,3.23,3.26
70184,10.565544,59.8865464,3.26,3.24
70294,10.565544,59.8865464,3.26,3.24
70404,10.565544,59.8865464,3.27,3.24
70514,10.565544,59.8865464,3.24,3.24
70624,10.565544,59.8865464,3.19,3.24
70734,10.565544,59.8865464,3.14,3.24
70844,10.565544,59.8865464,3.12,3.24
70955,10.5655426,59.886541,3.13,3.25
71065,10.5655426,59.886541,3.16,3.25
71175,10.5655406,59.8865356,3.16,3.24
71285,10.5655406,59.8865356,3.19,3.24
71395,10.5655406,59.8865356,3.21,3.22
71505,10.5655406,59.8865356,3.21,3.22
71615,10.5655406,59.8865356,3.21,3.22
71725,10.5655406,59.8865356,3.23,3.22
71835,10.5655406,59.8865356,3.25,3.22
71945,10.5655372,59.8865302,3.24,3.25
72055,10.5655372,59.8865302,3.24,3.25
72165,10.5655372,59.8865248,3.24,3.26
72275,10.5655372,59.8865248,3.24,3.26
72385,10.5655372,59.8865248,3.27,3.25
72495,10.5655372,59.8865248,3.29,3.25
72605,10.5655372,59.8865248,3.31,3.25
72715,10.5655372,59.8865248,3.29,3.25
72825,10.5655372,59.8865248,3.25,3.25
72935,10.5655372,59.8865248,3.23,3.25
73046,10.5655372,59.8865248,3.23,3.25
73156,10.5655325,59.8865086,3.25,3.27
73266,10.5655325,59.8865086,3.27,3.27
73376,10.5655325,59.8865032,3.29,3.29
73486,10.5655325,59.8865032,3.34,3.29
73596,10.5655325,59.8865032,3.36,3.27
73706,10.5655325,59.8865032,3.33,3.27
73816,10.5655325,59.8865032,3.27,3.27
